"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"36818813",2022,2,"WTA Tour",1644660600,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Olmos G.","Paolini J.","580353","324333","","","","",2,0,2,4,6,4,6,"","","","","","",7,1.09,4.33,1.2,0,6,3,3,47,56,44,53,50,46,54,50
"56509889",2022,2,"WTA Tour",1644661200,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Liu C.","Voegele S.","737156","934936","","","","",1,2,0,7,6,6,3,"","","","","","",1.35,3.1,1.5,2.5,11,1,2,2,63,61,39,37,29,9,91,71
"39605669",2022,2,"WTA Tour",1644662700,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Gasanova A.","Ruse G.","243915","275310","","","","",2,0,2,2,6,5,7,"","","","","","",3.4,1.3,3,1.36,0,4,5,8,47,58,42,53,33,40,60,67
"58300566",2022,2,"WTA Tour",1644663900,"12 Feb 2022","St. Petersburg WTA (indoor)","Semi-finals","hard",1,"FINISHED","FINISHED","Sakkari M.","Begu I.","710062","707117","","","","",1,2,1,6,4,6,7,6,4,"","","","",1.3,3.5,1.36,3,2,3,3,4,57,54,46,43,54,42,58,46
"21321938",2022,2,"WTA Tour",1644665100,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tomljanovic A.","Li A.","389789","619460","","","","",1,2,0,6,0,6,4,"","","","","","",1.92,1.85,1.9,1.8,1,1,2,4,59,48,52,41,83,20,80,17
"24097543",2022,2,"WTA Tour",1644667200,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Inglis M.","Errani S.","646421","441079","","","","",1,2,0,7,6,7,6,"","","","","","",1.46,2.65,1.5,2.5,4,0,8,0,62,56,44,38,30,50,50,70
"24933974",2022,2,"WTA Tour",1644669000,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Yashina E.","Watson H.","961892","630986","","","","",2,1,2,3,6,6,3,1,6,"","","","",11,1.03,7,1.08,3,7,3,4,57,64,36,43,60,45,55,40
"26058635",2022,2,"WTA Tour",1644669900,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cristian J.","Siniakova K.","885728","344482","","","","",2,0,2,1,6,5,7,"","","","","","",2.05,1.75,1.85,1.85,2,1,4,6,46,61,39,54,75,70,30,25
"39170073",2022,2,"WTA Tour",1644669900,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Teichmann J.","Krunic A.","920327","814503","","","","",1,2,1,6,3,1,6,6,3,"","","","",1.2,4.35,1.25,3.75,5,2,5,6,59,52,48,41,38,38,62,62
"59340604",2022,2,"WTA Tour",1644675300,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Marcinkevica D.","Flipkens K.","396570","863354","","","","",2,0,2,0,6,3,6,"","","","","","",5.5,1.14,4,1.22,0,1,5,3,35,68,32,65,50,63,38,50
"91368760",2022,2,"WTA Tour",1644675600,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Gabueva A.","Linette M.","548584","684064","","","","",2,0,2,0,6,3,6,"","","","","","",13,1.02,7.5,1.07,1,6,6,3,46,71,29,54,0,100,0,100
"62371985",2022,2,"WTA Tour",1644676200,"12 Feb 2022","St. Petersburg WTA (indoor)","Semi-finals","hard",1,"FINISHED","FINISHED","Ostapenko J.","Kontaveit A.","762485","744498","","","","",2,0,2,3,6,4,6,"","","","","","",2.75,1.44,2.5,1.5,2,4,2,2,48,58,42,52,75,55,45,25
"88123488",2022,2,"WTA Tour",1644677100,"12 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhu L.","Zanevska M.","510565","615273","","","","",2,0,2,2,6,4,6,"","","","","","",1.91,1.8,1.85,1.85,1,0,1,1,46,54,46,54,100,40,60,0
"16294067",2022,2,"WTA Tour",1644734400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Parry D.","Kostyuk M.","671871","756180","","","","",2,0,2,2,6,2,6,"","","","","","",4.6,1.19,3.55,1.28,1,8,0,2,44,68,32,56,50,56,44,50
"13788617",2022,2,"WTA Tour",1644734400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tauson C.","Yastremska D.","359411","813190","","","","",2,1,2,5,7,7,5,2,6,"","","","",1.25,3.9,1.33,3.2,4,8,12,6,50,58,42,50,50,58,42,50
"13350981",2022,2,"WTA Tour",1644734400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sharma A.","Brengle M.","529952","653254","","","","",2,0,2,2,6,0,6,"","","","","","",2.8,1.41,2.55,1.49,0,0,1,2,32,67,33,68,50,86,14,50
"87082025",2022,2,"WTA Tour",1644738000,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vondrousova M.","Liu C.","339700","737156","","","","",1,2,1,3,6,6,4,6,1,"","","","",1.21,4.3,1.3,3.4,3,1,8,6,56,49,51,44,47,38,62,53
"44630724",2022,2,"WTA Tour",1644738300,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ruse G.","Paolini J.","275310","324333","","","","",1,2,0,6,3,6,1,"","","","","","",1.56,2.38,1.62,2.25,3,1,5,3,60,33,67,40,70,100,0,30
"84739954",2022,2,"WTA Tour",1644743400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Samsonova L.","Dart H.","286370","805782","","","","",2,1,2,6,2,3,6,6,7,"","","","",1.28,3.6,1.36,3.05,4,6,2,7,67,64,36,33,27,40,60,73
"79555907",2022,2,"WTA Tour",1644743400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Golubic V.","Gracheva V.","988932","323630","","","","",2,1,2,3,6,6,1,4,6,"","","","",1.57,2.35,1.63,2.23,1,1,3,4,56,53,47,44,42,56,44,58
"44398523",2022,2,"WTA Tour",1644746400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Frech M.","Putintseva Y.","362890","133650","","","","",2,0,2,2,6,1,6,"","","","","","",2.65,1.45,2.45,1.53,4,3,3,2,42,60,40,58,7,55,45,93
"16668594",2022,2,"WTA Tour",1644751800,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Zanevska M.","Linette M.","615273","684064","","","","",1,1,0,6,2,0,0,"","","","","","","","","","",4,0,1,1,59,39,61,41,75,25,75,25
"81242508",2022,2,"WTA Tour",1644752400,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Inglis M.","Siniakova K.","646421","344482","","","","",2,0,1,0,6,0,3,"","","","","","",3.3,1.32,2.85,1.41,0,3,1,5,34,65,35,66,0,57,43,100
"82065425",2022,2,"WTA Tour",1644752700,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tomljanovic A.","Watson H.","389789","630986","","","","",1,2,1,7,5,6,7,7,6,"","","","",1.3,3.45,1.38,2.95,6,9,4,9,56,56,44,44,40,18,82,60
"14982057",2022,2,"WTA Tour",1644759600,"13 Feb 2022","St. Petersburg WTA (indoor)","Final","hard",1,"FINISHED","FINISHED","Sakkari M.","Kontaveit A.","710062","744498","","","","",2,1,2,7,5,6,7,5,7,"","","","",2.62,1.5,2.37,1.53,3,3,0,3,62,61,39,38,36,29,71,64
"16337382",2022,2,"WTA Tour",1644760500,"13 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Teichmann J.","Flipkens K.","920327","863354","","","","",1,2,0,6,0,6,2,"","","","","","",1.2,4.5,1.29,3.5,4,2,1,4,71,42,58,29,56,0,100,44
"96316741",2022,2,"WTA Tour",1644822300,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Dart H.","Kostyuk M.","805782","756180","","","","",2,0,2,1,6,1,6,"","","","","","",3.5,1.3,2.95,1.38,1,4,4,3,28,56,44,72,33,70,30,67
"65804828",2022,2,"WTA Tour",1644822300,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vondrousova M.","Putintseva Y.","339700","133650","","","","",1,2,1,6,2,4,6,6,4,"","","","",1.48,2.63,1.55,2.43,5,0,7,4,60,56,44,40,35,40,60,65
"42935275",2022,2,"WTA Tour",1644822300,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Yastremska D.","Brengle M.","813190","653254","","","","",1,2,0,6,1,7,5,"","","","","","",1.91,1.88,1.9,1.88,6,0,3,4,63,47,53,38,56,67,33,44
"45052712",2022,2,"WTA Tour",1644827400,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Teichmann J.","Siniakova K.","920327","344482","","","","",2,0,2,3,6,4,6,"","","","","","",1.6,2.33,1.65,2.2,1,2,6,11,51,60,40,49,50,50,50,50
"94957309",2022,2,"WTA Tour",1644830700,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Gracheva V.","Zanevska M.","323630","615273","","","","",1,2,1,6,1,6,7,6,3,"","","","","","","","",3,5,6,4,63,56,44,37,55,50,50,45
"29102788",2022,2,"WTA Tour",1644831300,"14 Feb 2022","Dubai WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tomljanovic A.","Ruse G.","389789","275310","","","","",2,0,2,1,6,5,7,"","","","","","",1.7,2.12,1.74,2.07,3,2,4,7,44,57,43,56,50,75,25,50
"26524209",2022,2,"WTA Tour",1644833400,"14 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Garcia C.","Krejcikova B.","464502","358837","","","","",2,0,2,4,6,6,7,"","","","","","",5.5,1.14,4.33,1.2,5,7,4,8,57,66,34,43,33,100,0,67
"75670872",2022,2,"WTA Tour",1644833700,"14 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Kasatkina D.","Swiatek I.","626163","139227","","","","",2,0,2,1,6,2,6,"","","","","","",3.75,1.28,3.25,1.33,1,0,4,0,40,67,33,60,20,50,50,80
"45239697",2022,2,"WTA Tour",1644840600,"14 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Gauff C.","Pegula J.","296713","814118","","","","",2,0,2,4,6,4,6,"","","","","","",2.1,1.72,1.9,1.8,2,3,10,4,49,54,46,51,40,46,54,60
"24039364",2022,2,"WTA Tour",1644851400,"14 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Riske-Amritraj A.","Halep S.","770980","853053","","","","",2,0,2,2,6,4,6,"","","","","","",5,1.16,4,1.22,1,6,4,0,57,76,24,43,0,27,73,100
"67832522",2022,2,"WTA Tour",1644856800,"14 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Kvitova P.","Giorgi C.","862485","643635","","","","",1,2,0,6,2,6,0,"","","","","","",2.1,1.72,1.9,1.8,2,3,1,8,65,39,61,35,71,0,100,29
"52092844",2022,2,"WTA Tour",1644914400,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Begu I.","Yastremska D.","707117","813190","","","","",2,1,2,6,4,2,6,3,6,"","","","",1.9,1.9,1.83,1.83,1,3,6,4,60,64,36,40,20,50,50,80
"18510728",2022,2,"WTA Tour",1644914400,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Kenin S.","Ostapenko J.","549141","762485","","","","",2,0,2,1,6,2,6,"","","","","","",2.2,1.66,2,1.72,3,7,5,6,39,66,34,61,33,71,29,67
"27035858",2022,2,"WTA Tour",1644918300,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Badosa P.","Ruse G.","695399","275310","","","","",2,1,2,3,6,7,5,4,6,"","","","",1.16,5,1.22,4,8,1,5,8,59,61,39,41,40,50,50,60
"80020088",2022,2,"WTA Tour",1644919800,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Svitolina E.","Sherif M.","568896","729721","","","","",1,2,0,6,2,6,3,"","","","","","",1.12,6,1.18,4.5,0,1,4,2,67,52,48,33,36,50,50,64
"89672746",2022,2,"WTA Tour",1644922500,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Mertens E.","Teichmann J.","809758","920327","","","","",2,0,2,2,6,4,6,"","","","","","",1.4,3,1.44,2.62,2,1,4,5,57,62,38,43,17,100,0,83
"46781266",2022,2,"WTA Tour",1644926100,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Zvonareva V.","Jabeur O.","673285","638293","","","","",2,1,2,2,6,6,2,5,7,"","","","",4,1.25,3.25,1.33,2,3,8,5,55,58,42,45,33,45,55,67
"76367157",2022,2,"WTA Tour",1644928200,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Tomljanovic A.","Gracheva V.","389789","323630","","","","",2,0,2,1,6,5,7,"","","","","","",1.72,2.1,1.72,2,2,4,2,2,47,60,40,53,29,83,17,71
"43245209",2022,2,"WTA Tour",1644928500,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Kudermetova V.","Azarenka V.","876368","804895","","","","",1,2,0,6,3,6,4,"","","","","","",3.75,1.28,3.25,1.33,7,3,1,7,70,59,41,30,50,0,100,50
"63015720",2022,2,"WTA Tour",1644934500,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","RETIRED","Collins D.","Vondrousova M.","788190","339700","","","","",2,1,0,6,2,0,3,"","","","","","",1.53,2.5,1.57,2.25,1,1,4,4,52,46,54,48,75,50,50,25
"84911666",2022,2,"WTA Tour",1644937800,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Siniakova K.","Muguruza G.","344482","956894","","","","",2,1,2,6,7,6,2,2,6,"","","","",3.2,1.36,2.75,1.4,3,8,9,4,55,59,41,45,67,22,78,33
"12276635",2022,2,"WTA Tour",1644947400,"15 Feb 2022","Dubai WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Kostyuk M.","716715","756180","","","","",1,2,0,6,4,6,1,"","","","","","",1.5,2.62,1.53,2.37,3,0,9,2,53,37,63,47,54,38,63,46
"53863031",2022,2,"WTA Tour",1645005900,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Svitolina E.","Teichmann J.","568896","920327","","","","",2,0,2,6,7,2,6,"","","","","","",1.66,2.2,1.66,2.1,3,6,6,6,57,73,27,43,0,29,71,100
"72738496",2022,2,"WTA Tour",1645005900,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Ostapenko J.","Swiatek I.","762485","139227","","","","",1,2,1,4,6,6,1,7,6,"","","","",3,1.4,2.62,1.44,5,4,9,4,52,47,53,48,41,50,50,59
"53362678",2022,2,"WTA Tour",1645013400,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Kudermetova V.","Muguruza G.","876368","956894","","","","",1,2,1,3,6,6,4,6,4,"","","","",2.62,1.5,2.37,1.53,4,5,2,6,71,65,35,29,38,40,60,63
"80408093",2022,2,"WTA Tour",1645016100,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Yastremska D.","Krejcikova B.","813190","358837","","","","",1,2,0,6,3,7,6,"","","","","","",4,1.25,3.25,1.33,2,4,2,5,70,67,33,30,100,20,80,0
"18051755",2022,2,"WTA Tour",1645022400,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Kvitova P.","716715","862485","","","","",2,0,2,4,6,4,6,"","","","","","",1.5,2.62,1.53,2.37,0,7,6,6,58,63,37,42,40,50,50,60
"21725574",2022,2,"WTA Tour",1645022400,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Vondrousova M.","Gracheva V.","339700","323630","","","","",1,2,0,6,2,6,0,"","","","","","",1.25,4,1.33,3.25,1,0,3,0,68,28,72,32,60,33,67,40
"72412565",2022,2,"WTA Tour",1645028700,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Pegula J.","Jabeur O.","814118","638293","","","","",2,0,2,3,6,1,6,"","","","","","",1.57,2.37,1.57,2.25,0,3,6,3,44,61,39,56,17,56,44,83
"43092188",2022,2,"WTA Tour",1645033800,"16 Feb 2022","Dubai WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Ruse G.","Halep S.","275310","853053","","","","",2,0,2,3,6,2,6,"","","","","","",6.5,1.11,5,1.16,0,6,1,2,45,63,37,55,50,71,29,50
"40175282",2022,2,"WTA Tour",1645092600,"17 Feb 2022","Dubai WTA","Quarter-finals","hard",1,"FINISHED","FINISHED","Kvitova P.","Ostapenko J.","862485","762485","","","","",2,1,2,7,5,5,7,6,7,"","","","",1.8,2,1.83,1.83,11,2,7,2,60,58,42,40,50,60,40,50
"51608641",2022,2,"WTA Tour",1645103400,"17 Feb 2022","Dubai WTA","Quarter-finals","hard",1,"FINISHED","FINISHED","Teichmann J.","Kudermetova V.","920327","876368","","","","",2,1,2,2,6,7,5,4,6,"","","","",2.2,1.66,2.1,1.66,1,5,2,6,52,59,41,48,40,50,50,60
"17690331",2022,2,"WTA Tour",1645112700,"17 Feb 2022","Dubai WTA","Quarter-finals","hard",1,"FINISHED","FINISHED","Halep S.","Jabeur O.","853053","638293","","","","",1,2,0,6,4,6,3,"","","","","","",1.44,2.75,1.5,2.5,0,1,4,3,56,47,53,44,63,60,40,38
"89208896",2022,2,"WTA Tour",1645118700,"17 Feb 2022","Dubai WTA","Quarter-finals","hard",1,"FINISHED","FINISHED","Vondrousova M.","Yastremska D.","339700","813190","","","","",1,2,0,7,5,6,4,"","","","","","",1.57,2.37,1.61,2.2,0,2,7,3,62,56,44,38,67,29,71,33
"43777822",2022,2,"WTA Tour",1645171800,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Inglis M.","Kucova K.","646421","601584","","","","",2,0,2,0,6,2,6,"","","","","","",2.25,1.64,2.15,1.68,0,1,0,2,44,74,26,56,0,56,44,100
"12390516",2022,2,"WTA Tour",1645171800,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Danilina A.","Juvan K.","281568","506008","","","","",2,0,2,2,6,2,6,"","","","","","",10.5,1.06,5.8,1.14,0,2,4,0,40,61,39,60,22,55,45,78
"84121051",2022,2,"WTA Tour",1645171800,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Haddad Maia B.","Rakhimova K.","692146","568609","","","","",1,2,0,6,1,6,3,"","","","","","",1.6,2.32,1.65,2.2,3,0,5,7,70,48,52,30,80,0,0,20
"25829506",2022,2,"WTA Tour",1645171800,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Zanevska M.","Pera B.","615273","557676","","","","",1,1,0,6,3,3,0,"","","","","","","","","","",3,2,3,3,68,37,63,32,57,100,0,43
"24918998",2022,2,"WTA Tour",1645176300,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Voegele S.","Trevisan M.","934936","357952","","","","",1,2,0,6,4,6,4,"","","","","","",2.55,1.5,2.38,1.57,3,1,1,4,53,49,51,47,43,57,43,57
"41757479",2022,2,"WTA Tour",1645176900,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rus A.","Bara I.","342785","710939","","","","",1,2,0,6,3,6,0,"","","","","","",1.29,3.6,1.38,3,3,0,1,1,72,40,60,28,63,100,0,38
"13821201",2022,2,"WTA Tour",1645176900,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Flipkens K.","Sharma A.","863354","529952","","","","",1,2,1,5,7,6,1,6,3,"","","","",2.4,1.56,2.28,1.62,3,2,2,7,58,50,50,42,78,31,69,22
"65850889",2022,2,"WTA Tour",1645177200,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Gasanova A.","Liu C.","243915","737156","","","","",2,0,2,4,6,1,6,"","","","","","",3,1.38,2.65,1.47,0,5,7,2,45,57,43,55,75,55,45,25
"91656890",2022,2,"WTA Tour",1645181400,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Melnikova M.","Watson H.","453651","630986","","","","",1,2,0,7,5,6,1,"","","","","","",4,1.25,3.3,1.33,0,3,2,7,61,50,50,39,60,40,60,40
"33619042",2022,2,"WTA Tour",1645182900,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sasnovich A.","Bogdan A.","114904","288191","","","","",1,2,0,6,1,6,1,"","","","","","",1.45,2.75,1.53,2.48,2,1,2,3,61,39,61,39,60,17,83,40
"49888851",2022,2,"WTA Tour",1645184100,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kostyuk M.","Al-Naimi M.","756180","151617","","","","",1,2,0,6,1,6,2,"","","","","","",1.01,26,1.02,13,5,2,2,7,78,43,57,22,67,0,0,33
"46067834",2022,2,"WTA Tour",1645185600,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bjorklund M.","Bondar A.","254032","610520","","","","",2,0,2,2,6,4,6,"","","","","","",3.4,1.32,2.9,1.4,0,4,0,0,58,75,25,42,0,60,40,100
"49881764",2022,2,"WTA Tour",1645187156,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cristian J.","Eikeri U.","885728","964933","","","","",1,2,0,6,1,6,2,"","","","","","","","","","",6,1,3,7,67,36,64,33,45,50,50,55
"78244203",2022,2,"WTA Tour",1645187700,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhang S.","Parry D.","952597","671871","","","","",1,2,0,6,1,6,0,"","","","","","",1.5,2.55,1.57,2.38,3,2,0,3,80,27,73,20,100,0,100,0
"40944607",2022,2,"WTA Tour",1645188000,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Dart H.","Dodin O.","805782","192862","","","","",2,0,2,5,7,4,6,"","","","","","",1.68,2.16,1.72,2.1,10,7,7,9,55,59,41,45,38,56,44,63
"24593521",2022,2,"WTA Tour",1645189800,"18 Feb 2022","Dubai WTA","Semi-finals","hard",1,"FINISHED","FINISHED","Ostapenko J.","Halep S.","762485","853053","","","","",1,2,1,2,6,7,6,6,0,"","","","",3.4,1.33,2.75,1.4,3,5,5,8,62,56,44,38,57,60,40,43
"37542256",2022,2,"WTA Tour",1645191000,"18 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Petkovic A.","Perez E.","492180","804503","","","","",1,2,1,2,6,6,2,6,0,"","","","",1.27,3.75,1.36,3.15,3,4,2,2,56,41,59,44,64,40,60,36
"94464927",2022,2,"WTA Tour",1645196400,"18 Feb 2022","Dubai WTA","Semi-finals","hard",1,"FINISHED","WALKOVER","Kudermetova V.","Vondrousova M.","876368","339700","","","","",1,"","","","","","","","","","","","",2.37,1.57,2.2,1.61,"","","","","","","","","","","",""
"36870730",2022,2,"WTA Tour",1645258500,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rus A.","Voegele S.","342785","934936","","","","",2,1,2,2,6,6,2,1,6,"","","","",1.35,3.15,1.43,2.75,5,3,6,5,52,57,43,48,27,67,33,73
"44868014",2022,2,"WTA Tour",1645258500,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zanevska M.","Juvan K.","615273","506008","","","","",2,1,2,6,2,1,6,5,7,"","","","","","","","",2,9,7,5,50,56,44,50,63,50,50,38
"69477487",2022,2,"WTA Tour",1645258800,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kostyuk M.","Liu C.","756180","737156","","","","",1,2,0,7,5,6,4,"","","","","","",1.35,3.15,1.43,2.75,1,2,3,4,63,54,46,37,36,40,60,64
"52454510",2022,2,"WTA Tour",1645259100,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Haddad Maia B.","Kucova K.","692146","601584","","","","",1,2,1,4,6,6,1,6,2,"","","","",1.61,2.28,1.66,2.17,9,0,4,3,66,44,56,34,41,100,0,59
"36170526",2022,2,"WTA Tour",1645266600,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cristian J.","Dodin O.","885728","192862","","","","",2,0,2,2,6,6,7,"","","","","","",1.58,2.3,1.65,2.2,7,5,4,5,58,65,35,42,13,75,25,88
"57387083",2022,2,"WTA Tour",1645267200,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Petkovic A.","Bondar A.","492180","610520","","","","",1,2,0,6,0,6,2,"","","","","","",1.61,2.28,1.66,2.17,3,2,3,3,68,36,64,32,60,17,83,40
"20298264",2022,2,"WTA Tour",1645267200,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhang S.","Melnikova M.","952597","453651","","","","",1,2,0,6,0,6,3,"","","","","","",1.24,3.9,1.33,3.2,3,0,0,3,67,44,56,33,63,33,67,38
"33217390",2022,2,"WTA Tour",1645268100,"19 Feb 2022","Doha WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sasnovich A.","Flipkens K.","114904","863354","","","","",1,2,0,6,3,6,2,"","","","","","",1.15,5.5,1.24,3.95,3,2,5,0,62,43,57,38,40,50,50,60
"19239945",2022,2,"WTA Tour",1645283400,"19 Feb 2022","Dubai WTA","Final","hard",1,"FINISHED","FINISHED","Ostapenko J.","Kudermetova V.","762485","876368","","","","",1,2,0,6,0,6,4,"","","","","","",1.53,2.5,1.57,2.25,0,3,0,2,61,42,58,39,67,100,0,33
"58568118",2022,2,"WTA Tour",1645290641,"19 Feb 2022","Guadalajara 2 WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bronzetti L.","Parks A.","152800","663060","","","","",1,2,0,6,2,6,4,"","","","","","","","","","",3,1,5,8,63,51,49,37,33,20,80,67
